Date,Price,Open,High,Low,IHSG_Vol
12/12/2013,4212.22,4238.95,4248.34,4212.22,2960000000
11/12/2013,4271.74,4273.94,4282.1,4235.42,3260000000
10/12/2013,4275.68,4224.45,4275.95,4220.91,3800000000
09/12/2013,4214.34,4210.2,4227.23,4192.47,2770000000
06/12/2013,4180.79,4202.26,4204.38,4161.02,2950000000
05/12/2013,4216.89,4238.01,4242.1,4186.94,3000000000
04/12/2013,4241.3,4266.03,4267.6,4241.3,3190000000
03/12/2013,4288.76,4318.34,4320.06,4269.35,3050000000
02/12/2013,4321.98,4269.08,4331.59,4265.6,3870000000
29/11/2013,4256.44,4220.27,4256.44,4218.54,2730000000
28/11/2013,4233.93,4264.2,4274.52,4202.92,2930000000
27/11/2013,4251.49,4259.33,4272.43,4220.05,2790000000
26/11/2013,4235.26,4329.55,4332.39,4235.26,5210000000
25/11/2013,4334.8,4329.38,4346.66,4316.73,2570000000
22/11/2013,4317.96,4352.55,4359.58,4303.53,2550000000
21/11/2013,4326.2,4327.81,4338.15,4300.13,2480000000
20/11/2013,4350.79,4408.4,4408.4,4331.61,3000000000
19/11/2013,4398.34,4391.23,4405.07,4365.02,3080000000
18/11/2013,4393.59,4361.22,4403.56,4360.86,3020000000
15/11/2013,4335.45,4388.91,4406.64,4322.08,3270000000
14/11/2013,4367.37,4323.88,4382.9,4323.88,3610000000
13/11/2013,4301.89,4358.49,4358.49,4284.03,3250000000
12/11/2013,4380.64,4449.28,4455.16,4371.02,3690000000
11/11/2013,4441.72,4473.88,4485.06,4433.21,3640000000
08/11/2013,4476.72,4460.64,4484.98,4446.48,3580000000
07/11/2013,4486.11,4454.41,4494.35,4451.39,3100000000
06/11/2013,4449.76,4428.82,4449.76,4415.75,2690000000
04/11/2013,4423.29,4426.53,4446.33,4403.4,2430000000
01/11/2013,4432.59,4473.73,4518.65,4432.59,3490000000
31/10/2013,4510.63,4533.76,4547.35,4483.62,3760000000
30/10/2013,4574.88,4563.71,4579.42,4541.76,3020000000
29/10/2013,4562.77,4581.1,4592.52,4543.41,3050000000
28/10/2013,4590.54,4594.01,4611.26,4573.4,3400000000
25/10/2013,4580.85,4579.36,4604.21,4567.41,3690000000
24/10/2013,4594.85,4537.56,4594.85,4533.35,4360000000
23/10/2013,4546.5,4530.14,4609.11,4530.14,4100000000
22/10/2013,4512.74,4551.23,4559.5,4499.69,3070000000
21/10/2013,4578.18,4557.61,4584.98,4549.93,4000000000
18/10/2013,4546.57,4519.19,4546.57,4501.15,4220000000
17/10/2013,4518.93,4525.15,4550.54,4501.63,4130000000
16/10/2013,4492.26,4527.81,4533.03,4484.38,2530000000
11/10/2013,4519.91,4523.93,4543.73,4506.85,3390000000
10/10/2013,4486.68,4481.26,4503.07,4477.46,3910000000
09/10/2013,4457.44,4420.64,4469.24,4409.62,4000000000
08/10/2013,4432.51,4359.03,4439.72,4358.02,3640000000
07/10/2013,4374.96,4392.55,4409.77,4357.46,3090000000
04/10/2013,4389.35,4408.74,4412.17,4373.01,2710000000
03/10/2013,4418.64,4396.52,4422.78,4395.75,2670000000
02/10/2013,4387.6,4372.01,4425.92,4372.01,3190000000
01/10/2013,4345.9,4314.96,4379.68,4314.96,3090000000
30/09/2013,4316.18,4385.51,4403.38,4313.28,3060000000
27/09/2013,4423.72,4436.76,4452.88,4412.28,2650000000
26/09/2013,4405.89,4402.95,4470.25,4395.81,3710000000
25/09/2013,4406.77,4390.24,4443.37,4353.22,3450000000
24/09/2013,4460.41,4548.55,4574.58,4443.41,4100000000
23/09/2013,4562.86,4526.8,4562.86,4512.2,3480000000
20/09/2013,4583.83,4655.52,4669.72,4576.32,4390000000
19/09/2013,4670.73,4576.57,4791.77,4576.57,8320000000
18/09/2013,4463.25,4501.96,4505.08,4448.08,4910000000
17/09/2013,4517.62,4518.26,4536.93,4479.3,5180000000
16/09/2013,4522.24,4403.4,4522.24,4403.4,5450000000
13/09/2013,4375.54,4338.79,4375.54,4318.22,3870000000
12/09/2013,4356.6,4331.29,4372.1,4318.6,4490000000
11/09/2013,4349.42,4377.1,4404.74,4289.81,5190000000
10/09/2013,4358.14,4226.14,4358.14,4225.8,6770000000
09/09/2013,4191.26,4105.94,4191.26,4102.42,4170000000
06/09/2013,4072.35,4058.46,4072.35,4012.68,3290000000
05/09/2013,4050.86,4094.15,4123.73,4015.44,3880000000
04/09/2013,4073.45,4143.74,4144.62,4069.7,4620000000
03/09/2013,4164.01,4112.63,4172.32,4110.16,3980000000
02/09/2013,4101.23,4196.72,4206.95,4061.64,3560000000
30/08/2013,4195.09,4099.26,4195.09,4093.8,4670000000
29/08/2013,4103.59,4041.5,4103.59,4026.86,4580000000
28/08/2013,4026.47,3902.47,4033.61,3837.74,4980000000
27/08/2013,3967.84,4099.37,4100.18,3954.86,4160000000
26/08/2013,4120.67,4176.75,4196.19,4120.67,3470000000
23/08/2013,4169.83,4196.1,4239.88,4151.51,4100000000
22/08/2013,4171.41,4167.45,4192.18,4107.65,5910000000
21/08/2013,4218.45,4184.23,4261.44,4150.24,5090000000
20/08/2013,4174.98,4259.6,4259.6,4062.3,5400000000
19/08/2013,4313.52,4534.31,4536.14,4310.69,3910000000
16/08/2013,4568.65,4647.28,4647.28,4568.48,3290000000
15/08/2013,4685.13,4682.97,4686.29,4664.1,2800000000
14/08/2013,4699.73,4658.68,4699.73,4649.35,3470000000
13/08/2013,4652.4,4597.19,4652.4,4597.19,2970000000
12/08/2013,4597.78,4629.38,4634.21,4581.85,2600000000
02/08/2013,4640.78,4645.25,4658.43,4619.08,2710000000
01/08/2013,4624.34,4618.96,4632.43,4592.09,2850000000
31/07/2013,4610.38,4625.64,4636.05,4563.14,2920000000
30/07/2013,4608.49,4601.11,4637.88,4599.8,2530000000
29/07/2013,4580.47,4649.1,4649.15,4575.41,2230000000
26/07/2013,4658.87,4679.7,4700.14,4647.5,2270000000
25/07/2013,4674.12,4720.29,4722.38,4665.88,2550000000
24/07/2013,4718.1,4760.41,4779.34,4677.89,2810000000
23/07/2013,4767.16,4696.78,4767.16,4696.78,3300000000
22/07/2013,4678.98,4731.28,4740.31,4677.66,2510000000
19/07/2013,4724.41,4709.83,4740.06,4706.47,3080000000
18/07/2013,4720.44,4672.28,4720.44,4671.03,3440000000
17/07/2013,4679,4652.13,4679.44,4643.33,3920000000
16/07/2013,4644.04,4632.13,4663.85,4621.46,3710000000
15/07/2013,4635.73,4639.81,4641.01,4582.13,2590000000
12/07/2013,4633.11,4614.48,4679.53,4592.98,3400000000
11/07/2013,4604.22,4504.17,4621.78,4504.17,4570000000
10/07/2013,4478.64,4414.17,4495.16,4413.59,3940000000
09/07/2013,4403.8,4462.81,4482.24,4403.8,3100000000
08/07/2013,4433.62,4578.72,4580.09,4433.62,2950000000
05/07/2013,4602.81,4623.94,4647.27,4581.89,2400000000
04/07/2013,4581.93,4597.45,4644.83,4581.68,2570000000
03/07/2013,4577.15,4713.69,4715.55,4577.12,2700000000
02/07/2013,4728.7,4806.12,4810.57,4724.87,2750000000
01/07/2013,4777.45,4757.18,4815.73,4747.98,2220000000
28/06/2013,4818.9,4722.48,4818.9,4721.58,3830000000
27/06/2013,4675.75,4644.04,4732.98,4644.04,3620000000
26/06/2013,4587.73,4478.63,4620.85,4470.03,3980000000
25/06/2013,4418.87,4463.32,4496.55,4373.38,3490000000
24/06/2013,4429.46,4524.24,4561.55,4429.46,3450000000
21/06/2013,4515.37,4550.24,4561.9,4474.96,4890000000
20/06/2013,4629.99,4743.09,4743.09,4619.85,4190000000
19/06/2013,4806.66,4847.94,4880.4,4801.2,3680000000
18/06/2013,4840.45,4794.9,4862.01,4794.82,4660000000
17/06/2013,4774.5,4755.57,4804.5,4751.62,3500000000
14/06/2013,4760.74,4647.74,4777.09,4647.74,4720000000
13/06/2013,4607.66,4637.91,4670.73,4568.12,4610000000
12/06/2013,4697.88,4578.4,4697.88,4510.98,5720000000
11/06/2013,4609.95,4774.48,4781.24,4573.29,5400000000
10/06/2013,4777.36,4894.42,4915.93,4750.95,4140000000
07/06/2013,4865.32,4984.32,4985.57,4865.32,3770000000
05/06/2013,5001.22,5002.74,5002.93,4952.76,4380000000
04/06/2013,5021.61,4971.97,5021.61,4936.56,5830000000
03/06/2013,4971.35,5053.55,5055.83,4958.81,5620000000
31/05/2013,5068.63,5135.25,5149.34,5068.63,7440000000
30/05/2013,5129.65,5178.64,5178.64,5111.15,5180000000
29/05/2013,5200.69,5189.43,5225.08,5153.09,5240000000
28/05/2013,5176.23,5072.23,5186.82,5072.23,5960000000
27/05/2013,5085.14,5145.18,5150.68,5076.19,4470000000
24/05/2013,5155.09,5131.69,5174.67,5130.57,4650000000
23/05/2013,5121.4,5203.33,5209.14,5089.93,6350000000
22/05/2013,5208,5188.52,5235.76,5185.55,5790000000
21/05/2013,5188.76,5225.59,5251.3,5161.99,4980000000
20/05/2013,5214.98,5164.94,5243.51,5164.94,5050000000
17/05/2013,5145.68,5077.52,5162.38,5075.02,4290000000
16/05/2013,5078.68,5091.56,5113.14,5076.97,4460000000
15/05/2013,5089.88,5085.65,5103.89,5077.83,3670000000
14/05/2013,5081.94,5049.49,5081.94,5037.4,3750000000
13/05/2013,5054.63,5101.9,5102.51,5030.44,3570000000
10/05/2013,5105.94,5090.96,5115.64,5083.23,4000000000
08/05/2013,5089.34,5043.26,5089.34,5041.37,5580000000
07/05/2013,5042.79,4991.54,5042.79,4985.54,4770000000
06/05/2013,4991.87,4933.51,4996.45,4933.51,3420000000
03/05/2013,4925.48,4991.75,5006.5,4907.6,4220000000
02/05/2013,4994.05,5047.83,5062.65,4992.15,4710000000
01/05/2013,5060.92,5020.2,5062.67,5012.16,5180000000
30/04/2013,5034.07,5000.6,5034.07,4977.5,4260000000
29/04/2013,4999.75,4986.3,5001.89,4981.21,3600000000
26/04/2013,4978.51,4992.13,5005.62,4978.51,4040000000
25/04/2013,4994.52,5002.5,5016.03,4962.44,5090000000
24/04/2013,5011.61,4994.22,5011.61,4987.1,3590000000
23/04/2013,4975.33,4997.47,4999.19,4971.1,3790000000
22/04/2013,4996.92,5004.12,5026.92,4973.58,4020000000
19/04/2013,4998.46,5004.68,5023.71,4985.97,5390000000
18/04/2013,5012.64,4982.05,5012.64,4975.29,5290000000
17/04/2013,4998.65,4956.58,4998.65,4953.47,3860000000
16/04/2013,4945.25,4881.34,4945.25,4856.3,3930000000
15/04/2013,4894.59,4921.94,4924.65,4891.05,2780000000
12/04/2013,4937.21,4925.87,4949.84,4925.84,4310000000
11/04/2013,4924.26,4887.2,4924.26,4885.79,4520000000
10/04/2013,4877.48,4909.05,4910.1,4864.86,3860000000
09/04/2013,4899.59,4909.93,4930.07,4881.85,4440000000
08/04/2013,4897.52,4924.37,4934.45,4872.56,4310000000
05/04/2013,4926.07,4932.21,4948.75,4907.63,4460000000
04/04/2013,4922.61,4970.54,4971.07,4922.61,5160000000
03/04/2013,4981.47,4972.39,4985.85,4948.08,7080000000
02/04/2013,4957.25,4944.89,4968.31,4942.81,7970000000
01/04/2013,4937.57,4927.12,4953.4,4922.55,5290000000
28/03/2013,4940.99,4921.31,4940.99,4898.43,4710000000
27/03/2013,4928.1,4854.48,4928.1,4853.88,6720000000
26/03/2013,4842.52,4802.16,4861.76,4799,5340000000
25/03/2013,4799.66,4754.76,4786.4,4752.14,4900000000
22/03/2013,4723.16,4799.19,4816.46,4721.32,6120000000
21/03/2013,4802.67,4833.76,4855.2,4786.77,7490000000
20/03/2013,4831.5,4835.31,4843.39,4805.49,6750000000
19/03/2013,4822.63,4815.6,4840.66,4812.87,6050000000
18/03/2013,4802.83,4812.16,4822.2,4782,4770000000
15/03/2013,4819.32,4803.58,4854.53,4803.58,5850000000
14/03/2013,4786.37,4830.28,4830.39,4757.35,6100000000
13/03/2013,4835.44,4850.77,4868.9,4815.85,5240000000
11/03/2013,4854.31,4875.98,4886.52,4847.82,5250000000
08/03/2013,4874.49,4854.01,4904.48,4853.15,6510000000
07/03/2013,4848.3,4823.24,4848.55,4818.97,6280000000
06/03/2013,4824.68,4769.89,4835.07,4767.93,7250000000
05/03/2013,4751.7,4764.99,4779.55,4751.48,5830000000
04/03/2013,4761.46,4812.3,4825.7,4744.48,5600000000
01/03/2013,4811.61,4798.49,4817.91,4777.98,6080000000
28/02/2013,4795.79,4739.39,4795.79,4734.83,6690000000
27/02/2013,4716.41,4674.66,4721.86,4674.08,6100000000
26/02/2013,4663.03,4684.74,4685,4646.59,5650000000
25/02/2013,4696.11,4661.63,4696.11,4656.26,5950000000
22/02/2013,4651.12,4629.64,4651.12,4626.32,6910000000
21/02/2013,4632.4,4620.74,4656.13,4617.57,6890000000
20/02/2013,4634.45,4612.45,4634.45,4610.76,8070000000
19/02/2013,4602.06,4610.51,4618.7,4581.52,12260000000
18/02/2013,4612.05,4611.17,4630.4,4602.47,5890000000
15/02/2013,4609.79,4588.65,4616,4588.24,6720000000
14/02/2013,4588.67,4579.33,4601.95,4575.84,8380000000
13/02/2013,4571.57,4552.86,4586.98,4551.42,5150000000
12/02/2013,4548.24,4505.51,4548.54,4503.56,3530000000
11/02/2013,4503.25,4504.72,4514.12,4496.02,2780000000
08/02/2013,4491.27,4516.7,4528.26,4487.84,3560000000
07/02/2013,4503.15,4501.12,4514.87,4493.96,4210000000
06/02/2013,4498.98,4493.96,4508.12,4483.06,5120000000
05/02/2013,4479.44,4473.11,4492.53,4458.69,5950000000
04/02/2013,4490.56,4497.98,4518.95,4469.92,4410000000
01/02/2013,4481.63,4458.6,4519.46,4457.45,4420000000
31/01/2013,4453.7,4450.05,4457.66,4431.16,4990000000
30/01/2013,4452.98,4444.97,4456.93,4433.65,3910000000
29/01/2013,4439.03,4431.43,4439.61,4423.81,3480000000
28/01/2013,4416.94,4437.41,4444.29,4384.93,3200000000
25/01/2013,4437.6,4426.38,4440.11,4412.47,4050000000
23/01/2013,4418.73,4425.24,4441.84,4390.12,3070000000
22/01/2013,4416.55,4427.02,4441.61,4399.76,3270000000
21/01/2013,4439.97,4463.45,4472.11,4427.77,2990000000
18/01/2013,4465.48,4407.29,4465.48,4405.54,3290000000
17/01/2013,4398.38,4407.11,4421.34,4390.02,2400000000
16/01/2013,4410.96,4396.56,4410.96,4387.66,4720000000
15/01/2013,4400.82,4388.39,4400.82,4373.35,2940000000
14/01/2013,4382.5,4322.14,4382.5,4313.96,4480000000
11/01/2013,4305.91,4325.24,4341.76,4301.49,3190000000
10/01/2013,4317.36,4368.76,4377.14,4298.61,3330000000
09/01/2013,4362.93,4404.34,4411.77,4349.79,4460000000
08/01/2013,4397.55,4394.76,4413.94,4381.65,4840000000
07/01/2013,4392.38,4407.73,4427.65,4387.49,4020000000
04/01/2013,4410.02,4406.93,4418.48,4389.72,3640000000
03/01/2013,4399.26,4356.41,4401.33,4356.41,4330000000
02/01/2013,4346.48,4322.58,4364.66,4316.42,3280000000
28/12/2012,4316.69,4298.93,4324.93,4289.4,3000000000
27/12/2012,4281.86,4276.01,4289.82,4264.33,2510000000
26/12/2012,4275.09,4251.84,4275.1,4245.32,1840000000
21/12/2012,4250.21,4252.94,4276.9,4235.32,2570000000
20/12/2012,4254.82,4267.55,4267.92,4222.13,3140000000
19/12/2012,4275.86,4306.38,4309.89,4253.94,4020000000
18/12/2012,4301.44,4320.08,4329.02,4273.85,3400000000
17/12/2012,4315.86,4305.45,4326.06,4294.38,3320000000
14/12/2012,4308.86,4320.38,4321.37,4283.24,2850000000
13/12/2012,4320.19,4331.14,4335.92,4299.72,4720000000
12/12/2012,4337.53,4321.21,4340.26,4311.5,4790000000
11/12/2012,4317.92,4301.19,4325.55,4290.29,4980000000
10/12/2012,4302.61,4295.47,4318.38,4280.23,4310000000
07/12/2012,4290.8,4286.19,4297.53,4270.1,3910000000
06/12/2012,4292.6,4296.02,4306.11,4282.54,4440000000
05/12/2012,4286.84,4263.02,4288.31,4254.03,4260000000
04/12/2012,4269.65,4281.96,4284.96,4246.3,3460000000
03/12/2012,4302.44,4277.19,4303.56,4262.77,4290000000
30/11/2012,4276.14,4312.76,4321.98,4255.27,4930000000
29/11/2012,4319.09,4318.75,4326.04,4285.62,3680000000
28/11/2012,4304.82,4321.85,4323.12,4268.03,3870000000
27/11/2012,4337.51,4374.23,4381.75,4333.04,4460000000
26/11/2012,4375.17,4352.81,4377.52,4350.38,4130000000
23/11/2012,4348.81,4334.87,4351.72,4325.74,3180000000
22/11/2012,4335.93,4308.39,4338.29,4308.39,3570000000
21/11/2012,4317.28,4314.23,4318.24,4293.13,3320000000
20/11/2012,4312.37,4328.66,4345.5,4290.42,3870000000
19/11/2012,4313.44,4342.17,4344.29,4296.22,3260000000
14/11/2012,4351.28,4338.66,4360.26,4323.51,3840000000
13/11/2012,4332.08,4320.52,4340.6,4317.68,3700000000
12/11/2012,4318.59,4329.13,4339.01,4311.52,2650000000
09/11/2012,4333.64,4309.42,4333.64,4303.25,2740000000
08/11/2012,4327.87,4313.01,4328.04,4291,2770000000
07/11/2012,4350.42,4320.85,4350.59,4317.34,3780000000
06/11/2012,4314.27,4305.6,4316.91,4293.26,3070000000
05/11/2012,4302.94,4327.85,4330.51,4285.8,2530000000
02/11/2012,4338.89,4339.22,4345.62,4322.83,2960000000
01/11/2012,4335.36,4331.75,4336.51,4301.02,3740000000
31/10/2012,4350.29,4358.17,4363.13,4324.38,4110000000
30/10/2012,4364.6,4331.1,4366.86,4328.94,4560000000
29/10/2012,4331.36,4329.31,4340.77,4314.43,3520000000
25/10/2012,4339.15,4337.53,4346.48,4323.13,4480000000
24/10/2012,4335.38,4320.51,4341.09,4309.82,3160000000
23/10/2012,4330.15,4343.15,4354.94,4313.27,3510000000
22/10/2012,4341.38,4312.46,4341.83,4301.76,3490000000
19/10/2012,4331.25,4359.63,4361.74,4322.45,3710000000
18/10/2012,4356.97,4347.85,4362.34,4340.57,4520000000
17/10/2012,4337.53,4339.1,4354.18,4318.42,4460000000
16/10/2012,4329.08,4320.63,4329.48,4303.66,3320000000
15/10/2012,4313.52,4308.79,4316.4,4292.84,4120000000
12/10/2012,4311.39,4294.55,4315.86,4293.73,5730000000
11/10/2012,4284.97,4268.76,4284.97,4260.86,4460000000
10/10/2012,4280.01,4263.15,4281.61,4246.45,3160000000
09/10/2012,4280.25,4272.74,4293.98,4263.16,2910000000
08/10/2012,4268.23,4312.2,4324.8,4242,3090000000
05/10/2012,4311.31,4284.08,4320.59,4283.85,2880000000
04/10/2012,4271.46,4255.94,4275.75,4248.3,2820000000
03/10/2012,4251.51,4267.84,4267.84,4238.45,4030000000
02/10/2012,4256.84,4245.53,4264.78,4241.01,3880000000
01/10/2012,4236.29,4249.69,4249.69,4214.52,2930000000
28/09/2012,4262.56,4236.74,4263.96,4233.03,3290000000
27/09/2012,4225.02,4185.19,4235.86,4179.36,4420000000
26/09/2012,4180.16,4215.65,4215.67,4153.45,3040000000
25/09/2012,4226.89,4208.15,4228.1,4190.55,4010000000
24/09/2012,4200.91,4224.04,4240.26,4190.99,4790000000
21/09/2012,4244.62,4226.29,4245.25,4208.62,4250000000
20/09/2012,4217.52,4232.74,4236.69,4206.6,4980000000
19/09/2012,4244.71,4216.26,4253.25,4213.44,3820000000
18/09/2012,4223.89,4247.37,4249.43,4198.9,3270000000
17/09/2012,4255.28,4265.75,4272.83,4236.82,4190000000
14/09/2012,4257,4205.42,4269.05,4205.42,5320000000
13/09/2012,4170.64,4173.51,4185.02,4162.15,4270000000
12/09/2012,4174.1,4166.35,4177.16,4142.37,2470000000
11/09/2012,4155.36,4152.47,4157.28,4127.76,2400000000
10/09/2012,4160.66,4152.87,4163.89,4128.35,2230000000
07/09/2012,4143.68,4131.59,4154.97,4126.19,3210000000
06/09/2012,4102.86,4083.66,4103.68,4080.82,3280000000
05/09/2012,4075.35,4087.91,4105.73,4065.7,3230000000
04/09/2012,4105.25,4120.03,4128.16,4098.31,3410000000
03/09/2012,4117.95,4052.89,4118.33,4047.28,2690000000
31/08/2012,4060.33,4005.04,4068.02,3978.08,3100000000
30/08/2012,4025.58,4064.58,4066.42,4004.14,2890000000
29/08/2012,4093.17,4135.12,4138.33,4072.85,3070000000
28/08/2012,4142.85,4150.17,4159.92,4121.03,2670000000
27/08/2012,4145.88,4145.4,4152.1,4138.94,702720000
24/08/2012,4145.4,4146.44,4155.94,4125.26,1700000000
23/08/2012,4162.66,4153.03,4183.03,4137.86,2430000000
21/08/2012,4160.51,4160.51,4160.51,4160.51,#N/A
16/08/2012,4160.51,4143.5,4163.77,4134.56,3140000000
15/08/2012,4141.99,4115.77,4142.24,4103.12,2550000000
14/08/2012,4121.56,4116.89,4122.66,4086.34,2030000000
13/08/2012,4102.53,4148.47,4152.82,4087.26,2050000000
10/08/2012,4141.56,4133.41,4150.01,4118.16,2870000000
09/08/2012,4131.17,4099.63,4134.84,4097.48,2550000000
08/08/2012,4090.71,4087.49,4104.57,4078.63,2800000000
07/08/2012,4085.58,4110.57,4119.58,4078.09,3650000000
06/08/2012,4105.5,4139.62,4146.66,4097.75,2290000000
03/08/2012,4099.81,4076.61,4103.29,4059.94,1830000000
02/08/2012,4093.11,4128.52,4149.66,4082.96,2380000000
01/08/2012,4130.47,4129.81,4134.01,4103.46,3520000000
31/07/2012,4142.34,4108.95,4149.71,4104.62,3500000000
30/07/2012,4099.12,4102.56,4119.84,4085.3,2320000000
27/07/2012,4084.21,4033.34,4088.83,4033.34,2410000000
26/07/2012,4004.78,3998.65,4015.03,3979.6,1960000000
25/07/2012,4000.84,3978.06,4004.86,3964.81,1720000000
24/07/2012,3992.11,4011.8,4035.28,3982.24,2230000000
23/07/2012,4009.79,4045.2,4045.2,3997.92,1890000000
20/07/2012,4081.2,4096.26,4105.85,4066.25,1870000000
19/07/2012,4096.2,4092.99,4108.67,4073.03,2330000000
18/07/2012,4081.64,4078.93,4102.5,4070.84,2360000000
17/07/2012,4080.67,4064.03,4084.5,4059.8,2320000000
16/07/2012,4047.47,4035.84,4064.41,4035.84,2510000000
13/07/2012,4019.67,3984.77,4024.13,3984.09,1840000000
12/07/2012,3984.12,4013.16,4013.37,3963.47,2670000000
11/07/2012,4019.13,4007.39,4022.88,4001.17,2080000000
10/07/2012,4009.68,3987.26,4010.48,3977.61,1980000000
09/07/2012,3985.05,4035.33,4038.39,3976.36,1770000000
06/07/2012,4055.2,4069.91,4074.49,4037.63,1850000000
05/07/2012,4069.84,4086.34,4086.34,4058.89,2380000000
04/07/2012,4075.92,4059.87,4090.76,4059.48,3970000000
03/07/2012,4049.89,4006.14,4052.86,4003.19,3110000000
02/07/2012,3991.54,3976.71,3997.32,3972.36,3050000000
29/06/2012,3955.58,3903.66,3971.09,3903.66,2200000000
28/06/2012,3887.57,3946.15,3952.9,3880.55,2280000000
27/06/2012,3934.87,3888.86,3939.04,3887.09,2560000000
26/06/2012,3881.4,3854.43,3889.91,3849.06,2420000000
25/06/2012,3857.59,3890.46,3893.47,3848.85,1880000000
22/06/2012,3889.52,3863.36,3891.21,3843.02,2390000000
21/06/2012,3901.79,3943.55,3943.55,3877.51,3430000000
20/06/2012,3943.9,3887.5,3944.06,3886.45,4250000000
19/06/2012,3880.82,3859.07,3884.5,3853.26,2180000000
18/06/2012,3860.16,3860.09,3897.43,3849.93,3040000000
15/06/2012,3818.11,3811.1,3827.04,3774.69,4260000000
14/06/2012,3791.62,3857.73,3860.7,3777.96,3120000000
13/06/2012,3860.46,3862.94,3875.14,3847.29,3420000000
12/06/2012,3852.58,3840.8,3855.45,3824.95,2000000000
11/06/2012,3866.21,3855.84,3879.81,3845.78,2490000000
08/06/2012,3825.33,3823.88,3840.8,3805.34,1880000000
07/06/2012,3840.6,3876.79,3909.39,3823.91,3090000000
06/06/2012,3841.33,3735.5,3841.49,3734.72,3840000000
05/06/2012,3717.88,3696.97,3735.45,3696.97,2300000000
04/06/2012,3654.58,3730.05,3730.05,3635.28,2990000000
01/06/2012,3799.77,3820.38,3841.04,3781.92,2060000000
31/05/2012,3832.82,3879.06,3881.49,3810.39,3760000000
30/05/2012,3917.92,3911.99,3922.65,3896.86,2060000000
29/05/2012,3919.07,3909.53,3924.26,3893,1700000000
28/05/2012,3918.68,3877.05,3927.86,3850.45,2040000000
25/05/2012,3902.51,3968.34,3970.24,3885.59,2710000000
24/05/2012,3984.87,3977.91,3992.58,3961.64,2430000000
23/05/2012,3981.58,4001.62,4001.62,3950.82,2320000000
22/05/2012,4021.1,3965.17,4024.39,3965.17,3390000000
21/05/2012,3940.11,3958,3958.47,3907.51,2760000000
16/05/2012,3980.5,4007.15,4007.15,3926.39,3100000000
15/05/2012,4045.64,4028.7,4068.72,3997.77,3080000000
14/05/2012,4053.07,4114.57,4120.23,4043.97,2510000000
11/05/2012,4114.14,4133.36,4133.36,4093.66,2390000000
10/05/2012,4133.63,4128.61,4137.67,4110.9,3050000000
09/05/2012,4129.06,4180.18,4180.18,4118.26,2810000000
08/05/2012,4181.07,4159.13,4182.9,4158.51,2610000000
07/05/2012,4158.86,4216.41,4216.41,4130.25,3070000000
04/05/2012,4216.68,4224.18,4234.73,4202.67,3820000000
03/05/2012,4224,4218.57,4226.42,4202.79,4120000000
02/05/2012,4219.3,4196.43,4220.55,4192.49,3930000000
01/05/2012,4195.98,4181.09,4196.29,4170.71,3500000000
30/04/2012,4180.73,4164.07,4180.91,4144.35,3290000000
27/04/2012,4163.98,4180.67,4189.45,4155.34,3630000000
26/04/2012,4180.31,4163.82,4201.06,4163.46,4590000000
25/04/2012,4163.64,4169.99,4170.18,4149.27,4690000000
24/04/2012,4170.35,4155.71,4173.74,4147.02,4770000000
23/04/2012,4155.49,4181.46,4193.24,4130.85,5040000000
20/04/2012,4181.37,4163.9,4181.78,4159.04,4180000000
19/04/2012,4163.72,4166.42,4167.42,4146.2,3760000000
18/04/2012,4166.24,4158.09,4185.21,4151.26,4390000000
17/04/2012,4157.36,4147.03,4172.38,4140.93,3850000000
16/04/2012,4146.58,4159.37,4164.48,4135.62,3490000000
13/04/2012,4159.28,4139.81,4164.74,4138.63,3530000000
12/04/2012,4139.54,4130.19,4149.75,4120.37,4380000000
11/04/2012,4130.01,4149.62,4150.46,4111.76,4260000000
10/04/2012,4149.8,4156.38,4171.67,4143.74,3720000000
09/04/2012,4154.07,4165.74,4165.74,4141.72,4300000000
05/04/2012,4166.37,4132.96,4171.2,4109.32,3360000000
04/04/2012,4134.04,4215.08,4215.08,4122.22,3280000000
03/04/2012,4215.44,4166.61,4232.92,4166.61,4320000000
02/04/2012,4166.07,4121.82,4168.74,4121.71,4690000000
30/03/2012,4121.55,4105.26,4129.33,4099.72,2840000000
29/03/2012,4105.17,4090.39,4105.63,4063.51,3430000000
28/03/2012,4090.57,4079.29,4091.94,4063.8,3070000000
27/03/2012,4079.38,4032.33,4081.85,4032.33,3200000000
26/03/2012,4031.7,4041.74,4061.14,4011.93,2370000000
22/03/2012,4041.56,4036.41,4044.15,4024.04,2320000000
21/03/2012,4036.23,4022.26,4036.68,4014.83,2760000000
20/03/2012,4022.17,4025.18,4035.32,4003.52,2440000000
19/03/2012,4024.73,4028.9,4043.19,4012.54,2400000000
16/03/2012,4028.54,4040.52,4060.08,4017.86,3380000000
15/03/2012,4039.98,4054.68,4065.7,4032.22,3290000000
14/03/2012,4054.33,4009.09,4058.8,4009.09,2940000000
13/03/2012,4008.64,3987.97,4008.68,3987.97,2180000000
12/03/2012,3987.35,3984.18,4007.95,3969,2080000000
09/03/2012,3991.54,3968.3,3995.19,3968.3,2570000000
08/03/2012,3967.67,3943.06,3970.23,3942.95,2250000000
07/03/2012,3942.52,3965.98,3965.98,3929.19,2440000000
06/03/2012,3967.08,3984.36,3984.36,3938.74,1990000000
05/03/2012,3984.9,4004.76,4004.76,3966.72,1800000000
